id_categorie;lib_categorie;id_groupe;lib_groupe;id_cim_10;lib_cim_10
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T80;Complications consécutives à une injection thérapeutique, une perfusion et une transfusion;T80.3;Réaction dincompatibilité ABO
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T80;Complications consécutives à une injection thérapeutique, une perfusion et une transfusion;T80.4;Réaction dincompatibilité Rh
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T80;Complications consécutives à une injection thérapeutique, une perfusion et une transfusion;T80.5;Choc anaphylactique dû au sérum
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T80;Complications consécutives à une injection thérapeutique, une perfusion et une transfusion;T80.6;Autres réactions sériques
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T80;Complications consécutives à une injection thérapeutique, une perfusion et une transfusion;T80.8;Autres complications consécutives à une injection thérapeutique, une perfusion et une transfusion
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T80;Complications consécutives à une injection thérapeutique, une perfusion et une transfusion;T80.9;Complication consécutive à une injection thérapeutique, une perfusion et une transfusion, sans précision
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T81;Complications dactes à visée diagnostique et thérapeutique, non classées ailleurs;T81.0;Hémorragie et hématome compliquant un acte à visée diagnostique et thérapeutique, non classés ailleurs
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T81;Complications dactes à visée diagnostique et thérapeutique, non classées ailleurs;T81.1;Choc pendant ou après un acte à visée diagnostique et thérapeutique, non classé ailleurs
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T81;Complications dactes à visée diagnostique et thérapeutique, non classées ailleurs;T81.2;Perforation et déchirure accidentelles au cours dun acte à visée diagnostique et thérapeutique, non classées ailleurs
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T81;Complications dactes à visée diagnostique et thérapeutique, non classées ailleurs;T81.3;Désunion dune plaie opératoire, non classée ailleurs
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T81;Complications dactes à visée diagnostique et thérapeutique, non classées ailleurs;T81.4;Infection après un acte à visée diagnostique et thérapeutique, non classée ailleurs
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T81;Complications dactes à visée diagnostique et thérapeutique, non classées ailleurs;T81.5;Corps étranger laissé accidentellement dans une cavité corporelle ou une plaie opératoire à la suite dun acte à visée diagnostique et thérapeutique
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T81;Complications dactes à visée diagnostique et thérapeutique, non classées ailleurs;T81.6;Réaction aiguë à une substance étrangère laissée accidentellement au cours dun acte à visée diagnostique et thérapeutique
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T81;Complications dactes à visée diagnostique et thérapeutique, non classées ailleurs;T81.7;Complications vasculaires consécutives à un acte à visée diagnostique et thérapeutique, non classées ailleurs
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T81;Complications dactes à visée diagnostique et thérapeutique, non classées ailleurs;T81.8;Autres complications dun acte à visée diagnostique et thérapeutique, non classées ailleurs
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T81;Complications dactes à visée diagnostique et thérapeutique, non classées ailleurs;T81.9;Complication non précisée dun acte à visée diagnostique et thérapeutique
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T82;Complications de prothèses, implants et greffes cardiaques et vasculaires;T82.0;Complication mécanique dune prothèse valvulaire cardiaque
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T82;Complications de prothèses, implants et greffes cardiaques et vasculaires;T82.1;Complication mécanique dun appareil cardiaque électronique
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T82;Complications de prothèses, implants et greffes cardiaques et vasculaires;T82.2;Complication mécanique dun pontage coronarien et dune greffe valvulaire cardiaque
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T82;Complications de prothèses, implants et greffes cardiaques et vasculaires;T82.3;Complication mécanique dautres greffes vasculaires
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T82;Complications de prothèses, implants et greffes cardiaques et vasculaires;T82.4;Complication mécanique dun cathéter vasculaire de dialyse
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T82;Complications de prothèses, implants et greffes cardiaques et vasculaires;T82.5;Complication mécanique dautres prothèses et implants cardiaques et vasculaires
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T82;Complications de prothèses, implants et greffes cardiaques et vasculaires;T82.6;Infection et réaction inflammatoire dues à une prothèse valvulaire cardiaque
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T82;Complications de prothèses, implants et greffes cardiaques et vasculaires;T82.7;Infection et réaction inflammatoire dues à dautres prothèses, implants et greffes cardiaques et vasculaires
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T82;Complications de prothèses, implants et greffes cardiaques et vasculaires;T82.8;Autres complications de prothèses, implants et greffes cardiaques et vasculaires
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T82;Complications de prothèses, implants et greffes cardiaques et vasculaires;T82.9;Complication dune prothèse, dun implant et dune greffe cardiaques et vasculaires, sans précision
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T83;Complications de prothèses, implants et greffes génito-urinaires;T83.0;Complication mécanique dune sonde urinaire (à demeure)
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T83;Complications de prothèses, implants et greffes génito-urinaires;T83.1;Complication mécanique dautres prothèses et implants urinaires
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T83;Complications de prothèses, implants et greffes génito-urinaires;T83.2;Complication mécanique dune greffe dorgane urinaire
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T83;Complications de prothèses, implants et greffes génito-urinaires;T83.3;Complication mécanique dun dispositif intra-utérin contraceptif
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T83;Complications de prothèses, implants et greffes génito-urinaires;T83.4;Complication mécanique dautres prothèses, implants et greffes de lappareil génital
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T83;Complications de prothèses, implants et greffes génito-urinaires;T83.5;Infection et réaction inflammatoire dues à une prothèse, un implant et une greffe de lappareil urinaire
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T83;Complications de prothèses, implants et greffes génito-urinaires;T83.6;Infection et réaction inflammatoire dues à une prothèse, un implant et une greffe de lappareil génital
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T83;Complications de prothèses, implants et greffes génito-urinaires;T83.8;Autres complications de prothèses, implants et greffes de lappareil génito-urinaire
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T83;Complications de prothèses, implants et greffes génito-urinaires;T83.9;Complication dune prothèse, dun implant et dune greffe de lappareil génito-urinaire, sans précision
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T84.0;Complications de prothèses, implants et greffes orthopédiques internes;T84.00;Complication mécanique dune endoprothèse articulaire: articulation de lépaule
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T84.0;Complications de prothèses, implants et greffes orthopédiques internes;T84.01;Complication mécanique dune endoprothèse articulaire: articulation du coude
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T84.0;Complications de prothèses, implants et greffes orthopédiques internes;T84.02;Complication mécanique dune endoprothèse articulaire: tête radiale
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T84.0;Complications de prothèses, implants et greffes orthopédiques internes;T84.03;Complication mécanique dune endoprothèse articulaire: articulation du poignet
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T84.0;Complications de prothèses, implants et greffes orthopédiques internes;T84.04;Complication mécanique dune endoprothèse articulaire: articulation de la hanche
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T84.0;Complications de prothèses, implants et greffes orthopédiques internes;T84.05;Complication mécanique dune endoprothèse articulaire: articulation du genou
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T84.0;Complications de prothèses, implants et greffes orthopédiques internes;T84.06;Complication mécanique dune endoprothèse articulaire: articulation de la cheville
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T84.0;Complications de prothèses, implants et greffes orthopédiques internes;T84.07;Complication mécanique dune endoprothèse articulaire: disque intervertébral
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T84.0;Complications de prothèses, implants et greffes orthopédiques internes;T84.08;Complication mécanique dune endoprothèse articulaire: autres articulations précisées
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T84.1;Complications de prothèses, implants et greffes orthopédiques internes;T84.10;Complication mécanique dun appareil de fixation interne dos dun membre: Région scapulaire
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T84.1;Complications de prothèses, implants et greffes orthopédiques internes;T84.11;Complication mécanique dun appareil de fixation interne dos dun membre: bras
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T84.1;Complications de prothèses, implants et greffes orthopédiques internes;T84.12;Complication mécanique dun appareil de fixation interne dos dun membre: avant-bras
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T84.1;Complications de prothèses, implants et greffes orthopédiques internes;T84.13;Complication mécanique dun appareil de fixation interne dos dun membre: Main
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T84.1;Complications de prothèses, implants et greffes orthopédiques internes;T84.14;Complication mécanique dun appareil de fixation interne dos dun membre: région pelvienne et cuisse
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T84.1;Complications de prothèses, implants et greffes orthopédiques internes;T84.15;Complication mécanique dun appareil de fixation interne dos dun membre: Jambe
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T84.1;Complications de prothèses, implants et greffes orthopédiques internes;T84.16;Complication mécanique dun appareil de fixation interne dos dun membre: cheville et pied
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T84.1;Complications de prothèses, implants et greffes orthopédiques internes;T84.18;Complication mécanique dun appareil de fixation interne dos dun membre: autres os précisés dun membre
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T84.2;Complications de prothèses, implants et greffes orthopédiques internes;T84.20;Complication mécanique dun appareil de fixation interne dautres os: Colonne vertébrale
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T84.2;Complications de prothèses, implants et greffes orthopédiques internes;T84.28;Complication mécanique dun appareil de fixation interne dautres os: autres os précisés
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T84.2;Complications de prothèses, implants et greffes orthopédiques internes;T84.3;Complication mécanique dautres appareils, implants et greffes des os
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T84.2;Complications de prothèses, implants et greffes orthopédiques internes;T84.4;Complication mécanique dautres appareils, implants et greffes orthopédiques internes
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T84.2;Complications de prothèses, implants et greffes orthopédiques internes;T84.5;Infection et réaction inflammatoire dues à une prothèse articulaire interne
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T84.2;Complications de prothèses, implants et greffes orthopédiques internes;T84.6;Infection et réaction inflammatoire dues à un appareil de fixation interne [toute localisation]
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T84.2;Complications de prothèses, implants et greffes orthopédiques internes;T84.7;Infection et réaction inflammatoire dues à dautres prothèses, implants et greffes orthopédiques internes
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T84.2;Complications de prothèses, implants et greffes orthopédiques internes;T84.8;Autres complications de prothèses, implants et greffes orthopédiques internes
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T84.2;Complications de prothèses, implants et greffes orthopédiques internes;T84.9;Complication dune prothèse, dun implant et dune greffe orthopédiques internes, sans précision
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T85;Complications dautres prothèses, implants et greffes internes;T85.0;Complication mécanique dun shunt ventriculaire intracrânien (communication)
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T85;Complications dautres prothèses, implants et greffes internes;T85.1;Complication mécanique de limplantation dun stimulateur électronique du système nerveux
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T85;Complications dautres prothèses, implants et greffes internes;T85.2;Complication mécanique dune lentille intraoculaire
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T85;Complications dautres prothèses, implants et greffes internes;T85.3;Complication mécanique dautres prothèses, implants et greffes oculaires
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T85;Complications dautres prothèses, implants et greffes internes;T85.4;Complication mécanique dune prothèse et dun implant mammaires
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T85.5;Complications dautres prothèses, implants et greffes internes;T85.50;Complication mécanique de prothèses, implants et greffes à lsophage
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T85.5;Complications dautres prothèses, implants et greffes internes;T85.51;Complication mécanique de prothèses, implants et greffes dans dautres parties du tractus gastro-intestinal supérieur
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T85.5;Complications dautres prothèses, implants et greffes internes;T85.52;Complication mécanique de prothèses, implants ou greffes dans le tractus gastro-intestinal inférieur
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T85.5;Complications dautres prothèses, implants et greffes internes;T85.53;Complication mécanique de prothèses, implants ou greffes dans les voies biliaires
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T85.5;Complications dautres prothèses, implants et greffes internes;T85.54;Complication mécanique de prothèses, implants ou greffes au pancréas
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T85.5;Complications dautres prothèses, implants et greffes internes;T85.59;Complication mécanique de prothèses, implants ou greffes gastro-intestinaux, localisation non précisée
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T85.5;Complications dautres prothèses, implants et greffes internes;T85.6;Complication mécanique dautres prothèses, implants et greffes internes précisés
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T85.7;Complications dautres prothèses, implants et greffes internes;T85.71;Infection et réaction inflammatoire due à un cathéter de dialyse péritonéale
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T85.7;Complications dautres prothèses, implants et greffes internes;T85.72;Infection et réaction inflammatoire dues à des prothèses, implants et greffes internes du système nerveux
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T85.7;Complications dautres prothèses, implants et greffes internes;T85.73;Infection et réaction inflammatoire dues à une prothèse ou un implant mammaire
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T85.7;Complications dautres prothèses, implants et greffes internes;T85.74;Infection et réaction inflammatoire dues à une sonde de gastrostomie endoscopique percutanée [sonde PEG]
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T85.7;Complications dautres prothèses, implants et greffes internes;T85.75;Infection et réaction inflammatoire dues à des prothèses, implants et greffes internes dans le système hépatobiliaire et le pancréas
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T85.7;Complications dautres prothèses, implants et greffes internes;T85.76;Infection et réaction inflammatoire dues à dautres prothèses, implants ou greffes internes dans une autre partie du tractus gastro-intestinal
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T85.7;Complications dautres prothèses, implants et greffes internes;T85.78;Infection et réaction inflammatoire due à dautres prothèses, implants et greffes internes
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T85.8;Complications dautres prothèses, implants et greffes internes;T85.81;Autres complications dues à des prothèses, implants et greffes internes du système nerveux
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T85.8;Complications dautres prothèses, implants et greffes internes;T85.82;Fibrose capsulaire du sein due à une prothèse ou un implant mammaire
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T85.8;Complications dautres prothèses, implants et greffes internes;T85.83;Autres complications dues à une prothèse ou un implant mammaire
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T85.8;Complications dautres prothèses, implants et greffes internes;T85.88;Autres complications dues à des prothèses, implants et greffes internes non classées ailleurs
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T85.8;Complications dautres prothèses, implants et greffes internes;T85.9;Complication dune prothèse, dun implant et dune greffe internes, sans précision
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T86.0;Echec et rejet dorganes et de tissus greffés;T86.00;Échec dun transplant de cellules souches hématopoiëtiques
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T86.0;Echec et rejet dorganes et de tissus greffés;T86.01;Maladie aiguë du greffon contre lhôte, stade I et II
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T86.0;Echec et rejet dorganes et de tissus greffés;T86.02;Maladie aiguë du greffon contre lhôte, stade III et IV
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T86.0;Echec et rejet dorganes et de tissus greffés;T86.05;Maladie du greffon contre lhôte (GVH) chronique, forme légère
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T86.0;Echec et rejet dorganes et de tissus greffés;T86.06;Maladie du greffon contre lhôte (GVH) chronique, forme modérée
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T86.0;Echec et rejet dorganes et de tissus greffés;T86.07;Maladie du greffon contre lhôte (GVH) chronique, forme sévère
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T86.0;Echec et rejet dorganes et de tissus greffés;T86.09;Maladie chronique du greffon contre lhôte, sans précision
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T86.1;Echec et rejet dorganes et de tissus greffés;T86.10;Détérioration fonctionnelle aiguë dune greffe de rein
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T86.1;Echec et rejet dorganes et de tissus greffés;T86.11;Détérioration fonctionnelle chronique dune greffe de rein
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T86.1;Echec et rejet dorganes et de tissus greffés;T86.12;Reprise retardée de la fonction de la greffe
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T86.1;Echec et rejet dorganes et de tissus greffés;T86.19;Trouble fonctionnel, échec et rejet dune greffe de rein, autre et non précisé
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T86.1;Echec et rejet dorganes et de tissus greffés;T86.2;Echec et rejet dune greffe de cur
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T86.1;Echec et rejet dorganes et de tissus greffés;T86.3;Echec et rejet dune greffe cur-poumon
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T86.4;Echec et rejet dorganes et de tissus greffés;T86.40;Détérioration fonctionnelle aiguë dune greffe de foie
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T86.4;Echec et rejet dorganes et de tissus greffés;T86.41;Détérioration fonctionnelle chronique dune greffe de foie
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T86.4;Echec et rejet dorganes et de tissus greffés;T86.49;Trouble fonctionnel, échec et rejet dune greffe de foie, autre et non précisé
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T86.5;Echec et rejet dorganes et de tissus greffés;T86.50;Troubles circulatoires dune greffe de peau
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T86.5;Echec et rejet dorganes et de tissus greffés;T86.51;Nécrose dune greffe de peau
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T86.5;Echec et rejet dorganes et de tissus greffés;T86.52;Rejet/perte dune greffe de peau
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T86.5;Echec et rejet dorganes et de tissus greffés;T86.59;Autre trouble fonctionnel, échec et rejet non précisé dune greffe de peau
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T86.8;Echec et rejet dorganes et de tissus greffés;T86.81;Echec et rejet dautres organes et tissus greffés: Greffe de poumon
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T86.8;Echec et rejet dorganes et de tissus greffés;T86.82;Echec et rejet dautres organes et tissus greffés: Greffe de pancréas
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T86.8;Echec et rejet dorganes et de tissus greffés;T86.83;Echec et rejet dautres organes et tissus greffés: Greffe de cornée de lil
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T86.8;Echec et rejet dorganes et de tissus greffés;T86.88;Echec et rejet dautres organes et tissus greffés: Autres organes ou tissus greffés
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T86.8;Echec et rejet dorganes et de tissus greffés;T86.9;Echec et rejet dun organe et dun tissu greffés non précisés
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T87;Complications propres à une réimplantation et une amputation;T87.0;Complications dune réimplantation de (ou dune partie de) membre supérieur
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T87;Complications propres à une réimplantation et une amputation;T87.1;Complications dune réimplantation de (ou dune partie de) membre inférieur
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T87;Complications propres à une réimplantation et une amputation;T87.2;Complications dune réimplantation dune autre partie du corps
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T87;Complications propres à une réimplantation et une amputation;T87.3;Névrome sur moignon damputation
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T87;Complications propres à une réimplantation et une amputation;T87.4;Infection dun moignon damputation
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T87;Complications propres à une réimplantation et une amputation;T87.5;Nécrose dun moignon damputation
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T87;Complications propres à une réimplantation et une amputation;T87.6;Complications autres et non précisées au niveau dun moignon damputation
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T88;Autres complications de soins chirurgicaux et médicaux, non classées ailleurs;T88.0;Infection consécutive à vaccination
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T88;Autres complications de soins chirurgicaux et médicaux, non classées ailleurs;T88.1;Autres complications consécutives à vaccination, non classées ailleurs
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T88;Autres complications de soins chirurgicaux et médicaux, non classées ailleurs;T88.2;Choc anesthésique
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T88;Autres complications de soins chirurgicaux et médicaux, non classées ailleurs;T88.3;Hyperthermie maligne due à une anesthésie
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T88;Autres complications de soins chirurgicaux et médicaux, non classées ailleurs;T88.4;Echec ou difficulté dintubation
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T88;Autres complications de soins chirurgicaux et médicaux, non classées ailleurs;T88.5;Autres complications consécutives à une anesthésie
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T88;Autres complications de soins chirurgicaux et médicaux, non classées ailleurs;T88.6;Choc anaphylactique dû à des effets indésirables dune substance médicamenteuse appropriée et correctement administrée
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T88;Autres complications de soins chirurgicaux et médicaux, non classées ailleurs;T88.7;Effet indésirable dun médicament, sans précision
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T88;Autres complications de soins chirurgicaux et médicaux, non classées ailleurs;T88.8;Autres complications précisées de soins médicaux et chirurgicaux, non classées ailleurs
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T88;Autres complications de soins chirurgicaux et médicaux, non classées ailleurs;T88.9;Complication de soins chirurgicaux et médicaux, sans précision
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T89.0;Autres complications précisées dun traumatisme;T89.00;Complications dune plaie ouverte: Sans précision
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T89.0;Autres complications précisées dun traumatisme;T89.01;Complications dune plaie ouverte: Corps étranger (avec ou sans infection)
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T89.0;Autres complications précisées dun traumatisme;T89.02;Complications dune plaie ouverte: Infection
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T89.0;Autres complications précisées dun traumatisme;T89.03;Complications dune plaie ouverte: Autres
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T90;Séquelles de lésions traumatiques de la tête;T90.0;Séquelles de lésion traumatique superficielle de la tête
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T90;Séquelles de lésions traumatiques de la tête;T90.1;Séquelles de plaie ouverte de la tête
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T90;Séquelles de lésions traumatiques de la tête;T90.2;Séquelles dune fracture du crâne ou des os de la face
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T90;Séquelles de lésions traumatiques de la tête;T90.3;Séquelles de lésion traumatique de nerfs crâniens
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T90;Séquelles de lésions traumatiques de la tête;T90.4;Séquelles de lésion traumatique de lil et de lorbite
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T90;Séquelles de lésions traumatiques de la tête;T90.5;Séquelles de lésion traumatique intracrânienne
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T90;Séquelles de lésions traumatiques de la tête;T90.8;Séquelles dautres lésions traumatiques précisées de la tête
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T90;Séquelles de lésions traumatiques de la tête;T90.9;Séquelles de lésion traumatique de la tête, sans précision
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T91;Séquelles de lésions traumatiques du cou et du tronc;T91.0;Séquelles de lésion traumatique superficielle et de plaie ouverte du cou et du tronc
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T91;Séquelles de lésions traumatiques du cou et du tronc;T91.1;Séquelles dune fracture du rachis
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T91;Séquelles de lésions traumatiques du cou et du tronc;T91.2;Séquelles dautres fractures du thorax et du bassin
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T91;Séquelles de lésions traumatiques du cou et du tronc;T91.3;Séquelles de lésion traumatique de la moelle épinière
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T91;Séquelles de lésions traumatiques du cou et du tronc;T91.4;Séquelles de lésion traumatique dorganes intrathoraciques
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T91;Séquelles de lésions traumatiques du cou et du tronc;T91.5;Séquelles de lésion traumatique dorganes intra-abdominaux et pelviens
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T91;Séquelles de lésions traumatiques du cou et du tronc;T91.8;Séquelles dautres lésions traumatiques précisées du cou et du tronc
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T91;Séquelles de lésions traumatiques du cou et du tronc;T91.9;Séquelles de lésion traumatique du cou et du tronc, sans précision
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T92;Séquelles de lésions traumatiques du membre supérieur;T92.0;Séquelles de plaie ouverte du membre supérieur
19;Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes;T92;Séquelles de lésions traumatiques du membre supérieur;T92.1;Séquelles dune fracture du bras et de lavant-bras
