Code_Titre_1;Lib_Titre_1;Code_Titre_2;Lib_Titre_2;Code_Titre_3;Lib_Titre_3;Code_Titre_4;Lib_Titre_4;ID_CCAM;Lib_CCAM;Activite;Phase
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.01;Réduction orthopédique de fracture de l'os coxal;NAEP002;Réduction orthopédique extemporanée de fracture et/ou de luxation de la ceinture pelvienne [du bassin];1;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.01;Réduction orthopédique de fracture de l'os coxal;[A, F, L, M, P, S, U, 7];anesthésie;4;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.01;Réduction orthopédique de fracture de l'os coxal;NAEP001;Réduction orthopédique progressive de fracture et/ou de luxation de la ceinture pelvienne [du bassin], par traction continue ou suspension;1;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.01;Réduction orthopédique de fracture de l'os coxal;[F, P, S, U];(YYYY012, ZZLP025);;
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.02;Ostéosynthèse de l'os coxal;NACB001;Ostéosynthèse de fracture ou de fracture-luxation de la ceinture pelvienne [du bassin], à foyer fermé;1;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.02;Ostéosynthèse de l'os coxal;[A, F, J, K, T, L, P, S, U, O, 7, 4];anesthésie;4;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.02;Ostéosynthèse de l'os coxal;NACA001;Ostéosynthèse unifocale de fracture ou de fracture-luxation de la ceinture pelvienne [du bassin], à foyer ouvert;1;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.02;Ostéosynthèse de l'os coxal;[A, F, J, K, T, L, P, S, U, O, 7, 4];À l'exclusion de : ostéosynthèse de fracture de l'acétabulum (NACA005, NACA003, NACA004);;
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.02;Ostéosynthèse de l'os coxal;NACA002;Ostéosynthèse plurifocale de fracture ou de fracture-luxation de la ceinture pelvienne [du bassin], à foyer ouvert;1;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.02;Ostéosynthèse de l'os coxal;[A, F, J, K, T, L, P, S, U, O, 7, 4];À l'exclusion de : ostéosynthèse de fracture de l'acétabulum (NACA005, NACA003, NACA004);;
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.02;Ostéosynthèse de l'os coxal;NACA005;Ostéosynthèse de fracture de l'acétabulum, par abord postérieur;1;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.02;Ostéosynthèse de l'os coxal;[A, F, J, K, T, L, P, S, U, O, 7, 4];anesthésie;4;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.02;Ostéosynthèse de l'os coxal;NACA003;Ostéosynthèse de fracture de l'acétabulum, par abord antérieur;1;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.02;Ostéosynthèse de l'os coxal;[A, F, J, K, T, L, P, S, U, O, 7, 4];anesthésie;4;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.02;Ostéosynthèse de l'os coxal;NACA004;Ostéosynthèse de fracture des colonnes antérieure et postérieure de l'acétabulum, par un ou deux abords;1;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.02;Ostéosynthèse de l'os coxal;[A, F, J, K, T, L, P, S, U, O, 7, 4];anesthésie;4;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.03;Ostéotomie de l'os coxal;NAPA004;Ostéotomie supraacétabulaire de l'os coxal par une section;1;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.03;Ostéotomie de l'os coxal;[A, J, K, T, 7, 4];Ostéotomie de réorientation de l'acétabulum selon Salter;;
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.03;Ostéotomie de l'os coxal;NAPA003;Ostéotomie supraacétabulaire de l'os coxal par une section, avec ostéoplastie supraacétabulaire par butée;1;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.03;Ostéotomie de l'os coxal;[A, J, K, T, 7, 4];anesthésie;4;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.03;Ostéotomie de l'os coxal;NAPA005;Ostéotomie supraacétabulaire de l'os coxal par une section, avec capsuloplastie;1;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.03;Ostéotomie de l'os coxal;[A, J, K, T, 7, 4];anesthésie;4;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.03;Ostéotomie de l'os coxal;NAPA001;Ostéotomie supraacétabulaire de l'os coxal par une section, avec ostéotomie du fémur;1;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.03;Ostéotomie de l'os coxal;[A, J, K, T, 7, 4];anesthésie;4;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.03;Ostéotomie de l'os coxal;NAPA007;Ostéotomie extraacétabulaire de l'os coxal par plusieurs sections;1;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.03;Ostéotomie de l'os coxal;[A, J, K, T, 7, 4];Ostéotomie pelvienne triple selon Pol Le Cur, selon Steel;;
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.03;Ostéotomie de l'os coxal;NAPA002;Ostéotomie extraacétabulaire de l'os coxal par plusieurs sections, avec capsuloplastie;1;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.03;Ostéotomie de l'os coxal;[A, J, K, T, 7, 4];anesthésie;4;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.03;Ostéotomie de l'os coxal;NAPA008;Ostéotomie extraacétabulaire de l'os coxal par plusieurs sections, avec ostéotomie du fémur;1;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.03;Ostéotomie de l'os coxal;[A, J, K, T, 7, 4];Avec ou sans : capsuloplastie;;
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.03;Ostéotomie de l'os coxal;NAPA006;Ostéotomie périacétabulaire de l'os coxal;1;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.03;Ostéotomie de l'os coxal;[A, J, K, T, 7, 4];Ostéotomie du bassin selon Ganz, Wagner ou Carlioz;;
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.04;Excision de l'os coxal;NAFA002;Exérèse partielle de l'os coxal sans interruption de la continuité, par abord direct;1;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.04;Excision de l'os coxal;[A, J, K, T, 7, 4];anesthésie;4;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.04;Excision de l'os coxal;NAGA003;Évidement de l'os coxal sans comblement, par abord direct;1;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.04;Excision de l'os coxal;[A, J, K, T, 7, 4];anesthésie;4;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.04;Excision de l'os coxal;NAGA002;Évidement de l'os coxal avec comblement, par abord direct;1;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.04;Excision de l'os coxal;[A, J, K, T, 7, 4];anesthésie;4;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.04;Excision de l'os coxal;NAFA004;Résection partielle de l'aile iliaque ou du cadre obturateur n'interrompant pas la continuité de l'anneau pelvien;1;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.04;Excision de l'os coxal;[A, J, K, T, 7, 4];anesthésie;4;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.04;Excision de l'os coxal;NAFA006;"Résection complète ""en bloc"" de l'aile iliaque ou du cadre obturateur interrompant la continuité de l'anneau pelvien";1;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.04;Excision de l'os coxal;[A, J, K, T, 7, 4];anesthésie;4;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.04;Excision de l'os coxal;NAFA003;"Résection complète ""en bloc"" partielle ou totale d'un os coxal [hémibassin] emportant l'acétabulum";1;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.04;Excision de l'os coxal;[A, J, K, T, 7, 4];anesthésie;4;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.04;Excision de l'os coxal;NAFA001;"Résection ""en bloc"" de l'os coxal ou du fémur avec arthrectomie monobloc de hanche";1;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.04;Excision de l'os coxal;[A, J, K, T, 7, 4];anesthésie;4;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.04;Excision de l'os coxal;NAFA005;Prélèvement d'un os coxal [hémibassin], sur un sujet décédé;1;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.05;Reconstruction de l'os coxal;NAMA002;Reconstruction de l'os coxal [hémibassin] après résection de la zone acétabulaire, sans prothèse coxale;1;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.05;Reconstruction de l'os coxal;[A, J, K, T, 7, 4];Avec ou sans : prothèse totale de hanche;;
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.06;Ablation de matériel de l'os coxal;NAGA001;Ablation de matériel d'ostéosynthèse de l'acétabulum ou de l'os coxal, par abord direct;1;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.01;Actes thérapeutiques sur l'os coxal;14.02.01.06;Ablation de matériel de l'os coxal;[A, F, J, K, T, P, S, U, O, 7, 4];anesthésie;4;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.02;Actes thérapeutiques sur le fémur;14.02.02.01;Réduction orthopédique de fracture du fémur;NBEP002;Réduction orthopédique extemporanée de fracture-décollement de l'épiphyse distale du fémur;1;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.02;Actes thérapeutiques sur le fémur;14.02.02.01;Réduction orthopédique de fracture du fémur;[A, F, L, P, S, U, 7];Facturation : lors de l'association d'une réduction de luxation et d'une réduction de fracture de l'épiphyse adjacente un seul acte peut être facturé;;
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.02;Actes thérapeutiques sur le fémur;14.02.02.01;Réduction orthopédique de fracture du fémur;NBEP001;Réduction orthopédique progressive de fracture du fémur, par traction continue collée;1;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.02;Actes thérapeutiques sur le fémur;14.02.02.01;Réduction orthopédique de fracture du fémur;[F, P, S, U];(YYYY012, ZZLP030);;
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.02;Actes thérapeutiques sur le fémur;14.02.02.01;Réduction orthopédique de fracture du fémur;NBEB001;Réduction orthopédique progressive de fracture du fémur, par traction continue transosseuse;1;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.02;Actes thérapeutiques sur le fémur;14.02.02.01;Réduction orthopédique de fracture du fémur;[F, P, S, U];(YYYY012, ZZLP030);;
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.02;Actes thérapeutiques sur le fémur;14.02.02.02;Ostéosynthèse du fémur;NBCA012;Ostéosynthèse de fracture parcellaire de la tête du fémur, par arthrotomie;1;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.02;Actes thérapeutiques sur le fémur;14.02.02.02;Ostéosynthèse du fémur;[A, F, J, K, T, L, P, S, U, O, 7, 4];anesthésie;4;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.02;Actes thérapeutiques sur le fémur;14.02.02.02;Ostéosynthèse du fémur;NBCA005;Ostéosynthèse de fracture intracapsulaire du col [transcervicale] du fémur, de décollement épiphysaire ou d'épiphysiolyse de l'extrémité proximale du fémur;1;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.02;Actes thérapeutiques sur le fémur;14.02.02.02;Ostéosynthèse du fémur;[A, F, J, K, T, L, P, S, U, O, 7, 4];anesthésie;4;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.02;Actes thérapeutiques sur le fémur;14.02.02.02;Ostéosynthèse du fémur;NBCA010;Ostéosynthèse de fracture extracapsulaire du col du fémur;1;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.02;Actes thérapeutiques sur le fémur;14.02.02.02;Ostéosynthèse du fémur;[A, F, J, K, T, L, P, S, U, O, 7, 4];anesthésie;4;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.02;Actes thérapeutiques sur le fémur;14.02.02.02;Ostéosynthèse du fémur;NBCA008;Ostéosynthèse de fracture du grand trochanter;1;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.02;Actes thérapeutiques sur le fémur;14.02.02.02;Ostéosynthèse du fémur;[A, F, J, K, T, L, P, S, U, O, 7, 4];anesthésie;4;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.02;Actes thérapeutiques sur le fémur;14.02.02.02;Ostéosynthèse du fémur;NBCA004;Ostéosynthèse du grand trochanter pour pseudarthrose;1;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.02;Actes thérapeutiques sur le fémur;14.02.02.02;Ostéosynthèse du fémur;[A, J, K, T, 7, 4];anesthésie;4;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.02;Actes thérapeutiques sur le fémur;14.02.02.02;Ostéosynthèse du fémur;NBCA009;Ostéosynthèse de fractures homolatérales du col et de la diaphyse du fémur;1;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.02;Actes thérapeutiques sur le fémur;14.02.02.02;Ostéosynthèse du fémur;[A, F, J, K, T, L, P, S, U, O, 7, 4];anesthésie;4;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.02;Actes thérapeutiques sur le fémur;14.02.02.02;Ostéosynthèse du fémur;NBCA006;Ostéosynthèse de fracture infratrochantérienne ou trochantérodiaphysaire du fémur;1;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.02;Actes thérapeutiques sur le fémur;14.02.02.02;Ostéosynthèse du fémur;[A, F, J, K, T, L, P, S, U, O, 7, 4];anesthésie;4;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.02;Actes thérapeutiques sur le fémur;14.02.02.02;Ostéosynthèse du fémur;NBCB001;Ostéosynthèse de fracture de la diaphyse du fémur par fixateur externe ou broche, à foyer fermé;1;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.02;Actes thérapeutiques sur le fémur;14.02.02.02;Ostéosynthèse du fémur;[A, F, J, K, T, L, P, S, U, O, 7, 4];anesthésie;4;0
14;APPAREIL OSTÉOARTICULAIRE ET MUSCULAIRE DU MEMBRE INFÉRIEUR;14.02;ACTES THÉRAPEUTIQUES SUR LES OS DU MEMBRE INFÉRIEUR;14.02.02;Actes thérapeutiques sur le fémur;14.02.02.02;Ostéosynthèse du fémur;NBCB002;Ostéosynthèse de fracture de la diaphyse du fémur par matériel centromédullaire sans verrouillage distal, à foyer fermé;1;0
